season,season_start_year,franchise_id,team,all_games,all_minutes,all_possessions,all_opp_possessions,all_pts,all_opp_pts,all_off_rating,all_def_rating,all_net_rating,clutch_games,clutch_minutes,clutch_possessions,clutch_opp_possessions,clutch_pts,clutch_opp_pts,clutch_off_rating,clutch_def_rating,clutch_net_rating,non_clutch_games,non_clutch_minutes,non_clutch_possessions,non_clutch_opp_possessions,non_clutch_pts,non_clutch_opp_pts,non_clutch_off_rating,non_clutch_def_rating,non_clutch_net_rating,clutch_minus_non_clutch_net,clutch_minus_all_net,clutch_time_pct,clutch_poss_pct
2000-01,2000,1610612737,ATL,82,19730.0,7695.0,7699.0,7459.0,7886.0,96.933,102.429,-5.496,46,734.0,308.0,312.0,268.0,326.0,87.013,104.487,-17.474,82,18996.0,7387.0,7387.0,7191.0,7560.0,97.347,102.342,-4.995,-12.479,-11.978,3.72,4.003
2000-01,2000,1610612738,BOS,82,19830.0,7748.0,7754.0,7759.0,7934.0,100.142,102.321,-2.179,49,928.0,410.0,422.0,390.0,409.0,95.122,96.919,-1.797,82,18902.0,7338.0,7332.0,7369.0,7525.0,100.422,102.632,-2.21,0.412,0.382,4.68,5.292
2000-01,2000,1610612766,CHH,82,19880.0,7565.0,7551.0,7539.0,7367.0,99.656,97.563,2.093,44,870.0,357.0,364.0,327.0,351.0,91.597,96.429,-4.832,82,19010.0,7208.0,7187.0,7212.0,7016.0,100.055,97.621,2.435,-7.267,-6.925,4.376,4.719
2000-01,2000,1610612741,CHI,82,19855.0,7486.0,7483.0,7181.0,7927.0,95.926,105.933,-10.008,47,826.0,341.0,364.0,319.0,391.0,93.548,107.418,-13.869,82,19029.0,7145.0,7119.0,6862.0,7536.0,96.039,105.858,-9.818,-4.051,-3.861,4.16,4.555
2000-01,2000,1610612739,CLE,82,19828.0,7613.0,7642.0,7561.0,7909.0,99.317,103.494,-4.177,43,793.0,344.0,349.0,314.0,303.0,91.279,86.819,4.46,82,19035.0,7269.0,7293.0,7247.0,7606.0,99.697,104.292,-4.594,9.054,8.636,3.999,4.519
2000-01,2000,1610612742,DAL,82,19804.0,7803.0,7796.0,8239.0,7888.0,105.588,101.18,4.408,35,586.0,271.0,273.0,280.0,284.0,103.321,104.029,-0.708,82,19218.0,7532.0,7523.0,7959.0,7604.0,105.669,101.077,4.592,-5.301,-5.116,2.959,3.473
2000-01,2000,1610612743,DEN,82,19780.0,7751.0,7740.0,7918.0,8120.0,102.155,104.91,-2.755,49,867.0,367.0,380.0,369.0,363.0,100.545,95.526,5.019,82,18913.0,7384.0,7360.0,7549.0,7757.0,102.235,105.394,-3.159,8.178,7.774,4.383,4.735
2000-01,2000,1610612765,DET,82,19855.0,7955.0,7954.0,7837.0,7976.0,98.517,100.277,-1.76,43,742.0,316.0,325.0,290.0,330.0,91.772,101.538,-9.766,82,19113.0,7639.0,7629.0,7547.0,7646.0,98.796,100.223,-1.427,-8.339,-8.006,3.737,3.972
2000-01,2000,1610612744,GSW,82,19780.0,7879.0,7895.0,7584.0,8326.0,96.256,105.459,-9.203,37,612.0,273.0,282.0,231.0,304.0,84.615,107.801,-23.186,82,19168.0,7606.0,7613.0,7353.0,8022.0,96.674,105.372,-8.699,-14.487,-13.983,3.094,3.465
2000-01,2000,1610612745,HOU,82,19830.0,7575.0,7571.0,7972.0,7784.0,105.241,102.813,2.428,45,790.0,355.0,353.0,371.0,311.0,104.507,88.102,16.405,82,19040.0,7220.0,7218.0,7601.0,7473.0,105.277,103.533,1.744,14.661,13.978,3.984,4.686
2000-01,2000,1610612754,IND,82,19980.0,7566.0,7568.0,7591.0,7607.0,100.33,100.515,-0.185,44,986.0,419.0,404.0,390.0,373.0,93.079,92.327,0.752,82,18994.0,7147.0,7164.0,7201.0,7234.0,100.756,100.977,-0.222,0.974,0.937,4.935,5.538
2000-01,2000,1610612746,LAC,82,20030.0,7559.0,7576.0,7581.0,7818.0,100.291,103.194,-2.903,42,963.0,417.0,414.0,399.0,450.0,95.683,108.696,-13.012,82,19067.0,7142.0,7162.0,7182.0,7368.0,100.56,102.876,-2.316,-10.696,-10.109,4.808,5.517
2000-01,2000,1610612747,LAL,82,19905.0,7710.0,7700.0,8251.0,7974.0,107.017,103.558,3.458,47,829.0,400.0,368.0,413.0,365.0,103.25,99.185,4.065,82,19076.0,7310.0,7332.0,7838.0,7609.0,107.223,103.778,3.445,0.62,0.607,4.165,5.188
2000-01,2000,1610612748,MIA,82,19880.0,7331.0,7312.0,7289.0,7101.0,99.427,97.114,2.313,53,984.0,427.0,416.0,423.0,383.0,99.063,92.067,6.996,82,18896.0,6904.0,6896.0,6866.0,6718.0,99.45,97.419,2.031,4.965,4.683,4.95,5.825
2000-01,2000,1610612749,MIL,82,19780.0,7733.0,7743.0,8260.0,7942.0,106.815,102.57,4.245,48,716.0,320.0,316.0,359.0,328.0,112.188,103.797,8.39,82,19064.0,7413.0,7427.0,7901.0,7614.0,106.583,102.518,4.065,4.325,4.145,3.62,4.138
2000-01,2000,1610612750,MIN,82,19830.0,7679.0,7687.0,7982.0,7871.0,103.946,102.394,1.552,43,828.0,351.0,347.0,361.0,371.0,102.849,106.916,-4.067,82,19002.0,7328.0,7340.0,7621.0,7500.0,103.998,102.18,1.819,-5.886,-5.62,4.175,4.571
2000-01,2000,1610612751,NJN,82,19727.0,7674.0,7673.0,7552.0,7966.0,98.41,103.819,-5.408,40,606.0,275.0,282.0,256.0,298.0,93.091,105.674,-12.583,82,19121.0,7399.0,7391.0,7296.0,7668.0,98.608,103.748,-5.14,-7.443,-7.174,3.072,3.584
2000-01,2000,1610612752,NYK,82,19904.0,7276.0,7278.0,7275.0,7059.0,99.986,96.991,2.995,40,827.0,352.0,352.0,291.0,285.0,82.67,80.966,1.705,82,19077.0,6924.0,6926.0,6984.0,6774.0,100.867,97.805,3.061,-1.357,-1.291,4.155,4.838
2000-01,2000,1610612753,ORL,82,19955.0,7828.0,7827.0,7992.0,7911.0,102.095,101.073,1.022,49,932.0,398.0,398.0,372.0,415.0,93.467,104.271,-10.804,82,19023.0,7430.0,7429.0,7620.0,7496.0,102.557,100.902,1.655,-12.459,-11.826,4.671,5.084
2000-01,2000,1610612755,PHI,82,19853.0,7619.0,7617.0,7763.0,7412.0,101.89,97.309,4.581,40,812.0,360.0,334.0,367.0,316.0,101.944,94.611,7.334,82,19041.0,7259.0,7283.0,7396.0,7096.0,101.887,97.432,4.455,2.879,2.752,4.09,4.725
2000-01,2000,1610612756,PHX,82,19805.0,7792.0,7789.0,7710.0,7529.0,98.948,96.662,2.286,46,823.0,386.0,381.0,377.0,332.0,97.668,87.139,10.529,82,18982.0,7406.0,7408.0,7333.0,7197.0,99.014,97.152,1.863,8.667,8.244,4.156,4.954
2000-01,2000,1610612757,POR,82,19778.0,7475.0,7446.0,7824.0,7480.0,104.669,100.457,4.212,44,673.0,289.0,274.0,316.0,273.0,109.343,99.635,9.708,82,19105.0,7186.0,7172.0,7508.0,7207.0,104.481,100.488,3.993,5.715,5.495,3.403,3.866
2000-01,2000,1610612758,SAC,82,20080.0,8010.0,7988.0,8343.0,7866.0,104.157,98.473,5.685,46,1177.0,501.0,507.0,471.0,429.0,94.012,84.615,9.397,82,18903.0,7509.0,7481.0,7872.0,7437.0,104.834,99.412,5.422,3.974,3.712,5.862,6.255
2000-01,2000,1610612759,SAS,82,19830.0,7514.0,7503.0,7886.0,7250.0,104.951,96.628,8.323,28,618.0,266.0,269.0,260.0,270.0,97.744,100.372,-2.627,82,19212.0,7248.0,7234.0,7626.0,6980.0,105.215,96.489,8.726,-11.354,-10.95,3.116,3.54
2000-01,2000,1610612760,SEA,82,19805.0,7643.0,7655.0,7978.0,7976.0,104.383,104.193,0.19,47,803.0,349.0,354.0,343.0,362.0,98.281,102.26,-3.979,82,19002.0,7294.0,7301.0,7635.0,7614.0,104.675,104.287,0.388,-4.367,-4.169,4.055,4.566
2000-01,2000,1610612761,TOR,82,19955.0,7671.0,7665.0,8007.0,7822.0,104.38,102.048,2.332,44,824.0,343.0,356.0,332.0,328.0,96.793,92.135,4.658,82,19131.0,7328.0,7309.0,7675.0,7494.0,104.735,102.531,2.204,2.454,2.326,4.129,4.471
2000-01,2000,1610612762,UTA,82,19780.0,7503.0,7510.0,7959.0,7574.0,106.078,100.852,5.225,45,700.0,320.0,308.0,379.0,298.0,118.438,96.753,21.684,82,19080.0,7183.0,7202.0,7580.0,7276.0,105.527,101.027,4.499,17.185,16.459,3.539,4.265
2000-01,2000,1610612763,VAN,82,19780.0,7662.0,7673.0,7522.0,7992.0,98.173,104.157,-5.985,40,675.0,284.0,284.0,290.0,303.0,102.113,106.69,-4.577,82,19105.0,7378.0,7389.0,7232.0,7689.0,98.021,104.06,-6.039,1.461,1.407,3.413,3.707
2000-01,2000,1610612764,WAS,82,19679.0,7695.0,7715.0,7645.0,8192.0,99.35,106.183,-6.833,38,646.0,282.0,293.0,286.0,293.0,101.418,100.0,1.418,82,19033.0,7413.0,7422.0,7359.0,7899.0,99.272,106.427,-7.155,8.574,8.251,3.283,3.665
2001-02,2001,1610612737,ATL,82,19780.0,7678.0,7686.0,7711.0,8058.0,100.43,104.84,-4.41,47,823.0,357.0,359.0,341.0,361.0,95.518,100.557,-5.039,82,18957.0,7321.0,7327.0,7370.0,7697.0,100.669,105.05,-4.381,-0.658,-0.629,4.161,4.65
2001-02,2001,1610612738,BOS,82,19830.0,7738.0,7729.0,7901.0,7720.0,102.106,99.884,2.223,51,1002.0,449.0,430.0,484.0,388.0,107.795,90.233,17.563,82,18828.0,7289.0,7299.0,7417.0,7332.0,101.756,100.452,1.304,16.259,15.34,5.053,5.803
2001-02,2001,1610612766,CHH,82,19755.0,7480.0,7489.0,7700.0,7621.0,102.941,101.763,1.179,49,831.0,363.0,341.0,367.0,334.0,101.102,97.947,3.155,82,18924.0,7117.0,7148.0,7333.0,7287.0,103.035,101.945,1.09,2.064,1.976,4.207,4.853
2001-02,2001,1610612741,CHI,82,19805.0,7549.0,7563.0,7335.0,8035.0,97.165,106.241,-9.076,44,811.0,354.0,373.0,353.0,364.0,99.718,97.587,2.13,82,18994.0,7195.0,7190.0,6982.0,7671.0,97.04,106.69,-9.65,11.781,11.206,4.095,4.689
2001-02,2001,1610612739,CLE,82,19855.0,7553.0,7555.0,7812.0,8085.0,103.429,107.015,-3.586,40,678.0,304.0,309.0,326.0,308.0,107.237,99.676,7.56,82,19177.0,7249.0,7246.0,7486.0,7777.0,103.269,107.328,-4.059,11.619,11.147,3.415,4.025
2001-02,2001,1610612742,DAL,82,19879.0,7823.0,7809.0,8629.0,8280.0,110.303,106.032,4.271,39,763.0,330.0,318.0,381.0,341.0,115.455,107.233,8.222,82,19116.0,7493.0,7491.0,8248.0,7939.0,110.076,105.981,4.096,4.126,3.95,3.838,4.218
2001-02,2001,1610612743,DEN,82,19805.0,7537.0,7539.0,7559.0,8036.0,100.292,106.592,-6.3,41,825.0,340.0,351.0,305.0,335.0,89.706,95.442,-5.736,82,18980.0,7197.0,7188.0,7254.0,7701.0,100.792,107.137,-6.345,0.609,0.565,4.166,4.511
2001-02,2001,1610612765,DET,82,19680.0,7495.0,7492.0,7735.0,7560.0,103.202,100.908,2.294,50,831.0,384.0,355.0,371.0,331.0,96.615,93.239,3.375,82,18849.0,7111.0,7137.0,7364.0,7229.0,103.558,101.289,2.269,1.106,1.081,4.223,5.123
2001-02,2001,1610612744,GSW,82,19780.0,7890.0,7892.0,8009.0,8452.0,101.508,107.096,-5.588,39,663.0,294.0,318.0,251.0,335.0,85.374,105.346,-19.972,82,19117.0,7596.0,7574.0,7758.0,8117.0,102.133,107.169,-5.037,-14.935,-14.384,3.352,3.726
2001-02,2001,1610612745,HOU,82,19980.0,7456.0,7455.0,7572.0,7973.0,101.556,106.948,-5.393,58,1243.0,533.0,539.0,515.0,575.0,96.623,106.679,-10.056,82,18737.0,6923.0,6916.0,7057.0,7398.0,101.936,106.969,-5.034,-5.022,-4.664,6.221,7.149
2001-02,2001,1610612754,IND,82,19905.0,7721.0,7727.0,7938.0,7916.0,102.811,102.446,0.365,48,893.0,380.0,400.0,384.0,412.0,101.053,103.0,-1.947,82,19012.0,7341.0,7327.0,7554.0,7504.0,102.902,102.416,0.486,-2.433,-2.312,4.486,4.922
2001-02,2001,1610612746,LAC,82,19805.0,7524.0,7530.0,7846.0,7884.0,104.28,104.701,-0.422,41,780.0,344.0,354.0,328.0,355.0,95.349,100.282,-4.934,82,19025.0,7180.0,7176.0,7518.0,7529.0,104.708,104.919,-0.212,-4.722,-4.512,3.938,4.572
2001-02,2001,1610612747,LAL,82,19780.0,7691.0,7692.0,8304.0,7720.0,107.97,100.364,7.606,39,698.0,313.0,314.0,326.0,297.0,104.153,94.586,9.567,82,19082.0,7378.0,7378.0,7978.0,7423.0,108.132,100.61,7.522,2.045,1.961,3.529,4.07
2001-02,2001,1610612763,MEM,82,19780.0,7629.0,7626.0,7372.0,7982.0,96.631,104.668,-8.037,43,721.0,313.0,328.0,279.0,323.0,89.137,98.476,-9.338,82,19059.0,7316.0,7298.0,7093.0,7659.0,96.952,104.947,-7.995,-1.344,-1.301,3.645,4.103
2001-02,2001,1610612748,MIA,82,19930.0,7346.0,7347.0,7150.0,7276.0,97.332,99.034,-1.702,53,1085.0,445.0,448.0,383.0,412.0,86.067,91.964,-5.897,82,18845.0,6901.0,6899.0,6767.0,6864.0,98.058,99.493,-1.434,-4.462,-4.195,5.444,6.058
2001-02,2001,1610612749,MIL,82,19905.0,7591.0,7588.0,7996.0,8014.0,105.335,105.614,-0.279,46,911.0,416.0,407.0,447.0,408.0,107.452,100.246,7.206,82,18994.0,7175.0,7181.0,7549.0,7606.0,105.213,105.918,-0.706,7.912,7.485,4.577,5.48
2001-02,2001,1610612750,MIN,82,19805.0,7578.0,7559.0,8145.0,7868.0,107.482,104.088,3.394,39,700.0,317.0,311.0,299.0,319.0,94.322,102.572,-8.251,82,19105.0,7261.0,7248.0,7846.0,7549.0,108.057,104.153,3.904,-12.154,-11.645,3.534,4.183
2001-02,2001,1610612751,NJN,82,19830.0,7707.0,7694.0,7889.0,7548.0,102.361,98.102,4.259,41,806.0,359.0,354.0,352.0,349.0,98.05,98.588,-0.537,82,19024.0,7348.0,7340.0,7537.0,7199.0,102.572,98.079,4.493,-5.031,-4.797,4.065,4.658
2001-02,2001,1610612752,NYK,82,19805.0,7487.0,7496.0,7514.0,7841.0,100.361,104.602,-4.242,54,931.0,410.0,413.0,368.0,415.0,89.756,100.484,-10.728,82,18874.0,7077.0,7083.0,7146.0,7426.0,100.975,104.843,-3.868,-6.861,-6.486,4.701,5.476
2001-02,2001,1610612753,ORL,82,19830.0,7805.0,7795.0,8240.0,8111.0,105.573,104.054,1.519,36,642.0,275.0,275.0,290.0,276.0,105.455,100.364,5.091,82,19188.0,7530.0,7520.0,7950.0,7835.0,105.578,104.189,1.389,3.702,3.571,3.238,3.523
2001-02,2001,1610612755,PHI,82,19730.0,7424.0,7426.0,7461.0,7330.0,100.498,98.707,1.791,46,753.0,336.0,330.0,303.0,274.0,90.179,83.03,7.148,82,18977.0,7088.0,7096.0,7158.0,7056.0,100.988,99.436,1.551,5.597,5.357,3.817,4.526
2001-02,2001,1610612756,PHX,82,19830.0,7663.0,7662.0,7802.0,7858.0,101.814,102.558,-0.744,45,899.0,374.0,379.0,389.0,386.0,104.011,101.847,2.164,82,18931.0,7289.0,7283.0,7413.0,7472.0,101.701,102.595,-0.894,3.058,2.908,4.534,4.881
2001-02,2001,1610612757,POR,82,19830.0,7482.0,7482.0,7925.0,7680.0,105.921,102.646,3.275,45,780.0,351.0,331.0,392.0,330.0,111.681,99.698,11.983,82,19050.0,7131.0,7151.0,7533.0,7350.0,105.637,102.783,2.855,9.128,8.709,3.933,4.691
2001-02,2001,1610612758,SAC,82,19755.0,7951.0,7974.0,8578.0,7954.0,107.886,99.749,8.137,31,526.0,242.0,231.0,254.0,207.0,104.959,89.61,15.348,82,19229.0,7709.0,7743.0,8324.0,7747.0,107.978,100.052,7.926,7.422,7.212,2.663,3.044
2001-02,2001,1610612759,SAS,82,19855.0,7528.0,7538.0,7932.0,7423.0,105.367,98.474,6.892,43,815.0,361.0,369.0,334.0,357.0,92.521,96.748,-4.227,82,19040.0,7167.0,7169.0,7598.0,7066.0,106.014,98.563,7.45,-11.678,-11.119,4.105,4.795
2001-02,2001,1610612760,SEA,82,19830.0,7468.0,7463.0,8014.0,7766.0,107.311,104.06,3.251,43,800.0,326.0,333.0,302.0,327.0,92.638,98.198,-5.56,82,19030.0,7142.0,7130.0,7712.0,7439.0,107.981,104.334,3.647,-9.207,-8.811,4.034,4.365
2001-02,2001,1610612761,TOR,82,19755.0,7414.0,7406.0,7494.0,7530.0,101.079,101.674,-0.595,48,911.0,385.0,384.0,358.0,347.0,92.987,90.365,2.622,82,18844.0,7029.0,7022.0,7136.0,7183.0,101.522,102.293,-0.771,3.393,3.218,4.611,5.193
2001-02,2001,1610612762,UTA,82,19829.0,7582.0,7580.0,7871.0,7798.0,103.812,102.876,0.936,42,816.0,352.0,352.0,362.0,375.0,102.841,106.534,-3.693,82,19013.0,7230.0,7228.0,7509.0,7423.0,103.859,102.698,1.161,-4.854,-4.629,4.115,4.643
2001-02,2001,1610612764,WAS,82,19730.0,7395.0,7391.0,7609.0,7724.0,102.894,104.505,-1.612,41,673.0,293.0,294.0,294.0,297.0,100.341,101.02,-0.679,82,19057.0,7102.0,7097.0,7315.0,7427.0,102.999,104.65,-1.651,0.972,0.933,3.411,3.962
2002-03,2002,1610612737,ATL,82,19905.0,7683.0,7682.0,7714.0,8006.0,100.403,104.218,-3.814,40,816.0,344.0,347.0,351.0,337.0,102.035,97.118,4.917,82,19089.0,7339.0,7335.0,7363.0,7669.0,100.327,104.554,-4.226,9.143,8.731,4.099,4.477
2002-03,2002,1610612738,BOS,82,19830.0,7602.0,7592.0,7599.0,7631.0,99.961,100.514,-0.553,49,906.0,380.0,376.0,355.0,340.0,93.421,90.426,2.996,82,18924.0,7222.0,7216.0,7244.0,7291.0,100.305,101.039,-0.735,3.73,3.549,4.569,4.999
2002-03,2002,1610612741,CHI,82,19926.0,7857.0,7878.0,7786.0,8207.0,99.096,104.176,-5.08,37,726.0,320.0,320.0,322.0,332.0,100.625,103.75,-3.125,82,19200.0,7537.0,7558.0,7464.0,7875.0,99.031,104.194,-5.163,2.038,1.955,3.643,4.073
2002-03,2002,1610612739,CLE,82,19830.0,7870.0,7882.0,7495.0,8284.0,95.235,105.1,-9.865,36,729.0,321.0,331.0,278.0,318.0,86.604,96.073,-9.468,82,19101.0,7549.0,7551.0,7217.0,7966.0,95.602,105.496,-9.894,0.426,0.397,3.676,4.079
2002-03,2002,1610612742,DAL,82,19780.0,7726.0,7727.0,8444.0,7806.0,109.293,101.022,8.271,38,695.0,311.0,307.0,349.0,310.0,112.219,100.977,11.241,82,19085.0,7415.0,7420.0,8095.0,7496.0,109.171,101.024,8.146,3.095,2.971,3.514,4.025
2002-03,2002,1610612743,DEN,82,19730.0,7568.0,7576.0,6901.0,7580.0,91.187,100.053,-8.866,33,535.0,230.0,247.0,206.0,274.0,89.565,110.931,-21.366,82,19195.0,7338.0,7329.0,6695.0,7306.0,91.237,99.686,-8.449,-12.917,-12.5,2.712,3.039
2002-03,2002,1610612765,DET,82,19905.0,7318.0,7322.0,7492.0,7190.0,102.378,98.197,4.18,46,922.0,382.0,386.0,394.0,355.0,103.141,91.969,11.172,82,18983.0,6936.0,6936.0,7098.0,6835.0,102.336,98.544,3.792,7.381,6.992,4.632,5.22
2002-03,2002,1610612744,GSW,82,19755.0,7897.0,7887.0,8400.0,8493.0,106.37,107.684,-1.314,49,681.0,336.0,326.0,337.0,343.0,100.298,105.215,-4.917,82,19074.0,7561.0,7561.0,8063.0,8150.0,106.639,107.79,-1.151,-3.766,-3.603,3.447,4.255
2002-03,2002,1610612745,HOU,82,19930.0,7508.0,7500.0,7688.0,7567.0,102.397,100.893,1.504,43,794.0,348.0,341.0,398.0,344.0,114.368,100.88,13.488,82,19136.0,7160.0,7159.0,7290.0,7223.0,101.816,100.894,0.922,12.566,11.984,3.984,4.635
2002-03,2002,1610612754,IND,82,19905.0,7696.0,7683.0,7940.0,7654.0,103.17,99.623,3.548,41,944.0,397.0,413.0,360.0,404.0,90.68,97.821,-7.141,82,18961.0,7299.0,7270.0,7580.0,7250.0,103.85,99.725,4.125,-11.266,-10.689,4.743,5.159
2002-03,2002,1610612746,LAC,82,19755.0,7613.0,7644.0,7693.0,8031.0,101.051,105.063,-4.012,47,845.0,403.0,406.0,379.0,473.0,94.045,116.502,-22.458,82,18910.0,7210.0,7238.0,7314.0,7558.0,101.442,104.421,-2.979,-19.479,-18.446,4.277,5.294
2002-03,2002,1610612747,LAL,82,19930.0,7797.0,7778.0,8230.0,8039.0,105.553,103.356,2.198,43,769.0,349.0,339.0,389.0,342.0,111.461,100.885,10.576,82,19161.0,7448.0,7439.0,7841.0,7697.0,105.277,103.468,1.808,8.768,8.379,3.859,4.476
2002-03,2002,1610612763,MEM,82,19930.0,7813.0,7803.0,7995.0,8260.0,102.329,105.857,-3.527,42,901.0,400.0,408.0,391.0,426.0,97.75,104.412,-6.662,82,19029.0,7413.0,7395.0,7604.0,7834.0,102.577,105.936,-3.36,-3.302,-3.134,4.521,5.12
2002-03,2002,1610612748,MIA,82,19830.0,7353.0,7343.0,7016.0,7430.0,95.417,101.185,-5.768,41,766.0,318.0,318.0,271.0,326.0,85.22,102.516,-17.296,82,19064.0,7035.0,7025.0,6745.0,7104.0,95.878,101.125,-5.247,-12.049,-11.528,3.863,4.325
2002-03,2002,1610612749,MIL,82,19905.0,7607.0,7613.0,8158.0,8139.0,107.243,106.909,0.334,50,991.0,451.0,455.0,470.0,464.0,104.213,101.978,2.235,82,18914.0,7156.0,7158.0,7688.0,7675.0,107.434,107.223,0.212,2.023,1.901,4.979,5.929
2002-03,2002,1610612750,MIN,82,19805.0,7681.0,7681.0,8046.0,7876.0,104.752,102.539,2.213,40,642.0,297.0,286.0,320.0,267.0,107.744,93.357,14.387,82,19163.0,7384.0,7395.0,7726.0,7609.0,104.632,102.894,1.738,12.65,12.174,3.242,3.867
2002-03,2002,1610612751,NJN,82,19755.0,7661.0,7649.0,7820.0,7392.0,102.075,96.64,5.435,36,643.0,284.0,290.0,236.0,290.0,83.099,100.0,-16.901,82,19112.0,7377.0,7359.0,7584.0,7102.0,102.806,96.508,6.298,-23.2,-22.337,3.255,3.707
2002-03,2002,1610612740,NOH,82,19905.0,7522.0,7526.0,7699.0,7526.0,102.353,100.0,2.353,46,925.0,393.0,391.0,399.0,374.0,101.527,95.652,5.875,82,18980.0,7129.0,7135.0,7300.0,7152.0,102.399,100.238,2.16,3.714,3.521,4.647,5.225
2002-03,2002,1610612752,NYK,82,19855.0,7611.0,7621.0,7860.0,7971.0,103.272,104.593,-1.321,58,955.0,412.0,411.0,412.0,437.0,100.0,106.326,-6.326,82,18900.0,7199.0,7210.0,7448.0,7534.0,103.459,104.494,-1.035,-5.291,-5.005,4.81,5.413
2002-03,2002,1610612753,ORL,82,19805.0,7788.0,7781.0,8078.0,8067.0,103.724,103.676,0.048,45,773.0,345.0,355.0,331.0,336.0,95.942,94.648,1.294,82,19032.0,7443.0,7426.0,7747.0,7731.0,104.084,104.107,-0.023,1.317,1.246,3.903,4.43
2002-03,2002,1610612755,PHI,82,19855.0,7694.0,7706.0,7941.0,7752.0,103.21,100.597,2.613,49,930.0,419.0,410.0,429.0,404.0,102.387,98.537,3.85,82,18925.0,7275.0,7296.0,7512.0,7348.0,103.258,100.713,2.545,1.305,1.237,4.684,5.446
2002-03,2002,1610612756,PHX,82,19805.0,7637.0,7644.0,7834.0,7741.0,102.58,101.269,1.311,52,870.0,379.0,379.0,413.0,334.0,108.971,88.127,20.844,82,18935.0,7258.0,7265.0,7421.0,7407.0,102.246,101.955,0.291,20.553,19.534,4.393,4.963
2002-03,2002,1610612757,POR,82,19851.0,7486.0,7475.0,7803.0,7589.0,104.235,101.525,2.709,39,815.0,374.0,361.0,364.0,355.0,97.326,98.338,-1.012,82,19036.0,7112.0,7114.0,7439.0,7234.0,104.598,101.687,2.911,-3.923,-3.721,4.106,4.996
2002-03,2002,1610612758,SAC,82,19830.0,7987.0,7981.0,8342.0,7809.0,104.445,97.845,6.6,39,711.0,337.0,331.0,352.0,337.0,104.451,101.813,2.638,82,19119.0,7650.0,7650.0,7990.0,7472.0,104.444,97.673,6.771,-4.133,-3.961,3.585,4.219
2002-03,2002,1610612759,SAS,82,19830.0,7558.0,7555.0,7856.0,7412.0,103.943,98.107,5.836,44,759.0,338.0,324.0,346.0,324.0,102.367,100.0,2.367,82,19071.0,7220.0,7231.0,7510.0,7088.0,104.017,98.022,5.994,-3.627,-3.469,3.828,4.472
2002-03,2002,1610612760,SEA,82,19855.0,7379.0,7375.0,7555.0,7565.0,102.385,102.576,-0.191,48,885.0,382.0,381.0,388.0,380.0,101.571,99.738,1.833,82,18970.0,6997.0,6994.0,7167.0,7185.0,102.43,102.731,-0.301,2.134,2.024,4.457,5.177
2002-03,2002,1610612761,TOR,82,19805.0,7507.0,7514.0,7453.0,7934.0,99.281,105.59,-6.309,45,786.0,340.0,353.0,344.0,366.0,101.176,103.683,-2.506,82,19019.0,7167.0,7161.0,7109.0,7568.0,99.191,105.684,-6.493,3.987,3.803,3.969,4.529
2002-03,2002,1610612762,UTA,82,19780.0,7483.0,7481.0,7762.0,7566.0,103.728,101.136,2.592,37,659.0,302.0,297.0,310.0,294.0,102.649,98.99,3.659,82,19121.0,7181.0,7184.0,7452.0,7272.0,103.774,101.225,2.549,1.11,1.067,3.332,4.036
2002-03,2002,1610612764,WAS,82,19830.0,7390.0,7393.0,7502.0,7585.0,101.516,102.597,-1.081,51,899.0,393.0,396.0,405.0,413.0,103.053,104.293,-1.239,82,18931.0,6997.0,6997.0,7097.0,7172.0,101.429,102.501,-1.072,-0.168,-0.158,4.534,5.318
2003-04,2003,1610612737,ATL,82,19905.0,7680.0,7694.0,7611.0,7992.0,99.102,103.873,-4.772,47,956.0,427.0,433.0,384.0,462.0,89.93,106.697,-16.768,82,18949.0,7253.0,7261.0,7227.0,7530.0,99.642,103.705,-4.063,-12.705,-11.996,4.803,5.56
2003-04,2003,1610612738,BOS,82,19705.0,7757.0,7756.0,7811.0,7930.0,100.696,102.243,-1.547,48,754.0,351.0,352.0,352.0,367.0,100.285,104.261,-3.976,82,18951.0,7406.0,7404.0,7459.0,7563.0,100.716,102.147,-1.432,-2.545,-2.429,3.826,4.525
2003-04,2003,1610612741,CHI,82,19830.0,7694.0,7712.0,7355.0,7876.0,95.594,102.127,-6.533,43,828.0,349.0,354.0,293.0,357.0,83.954,100.847,-16.893,82,19002.0,7345.0,7358.0,7062.0,7519.0,96.147,102.188,-6.041,-10.852,-10.361,4.175,4.536
2003-04,2003,1610612739,CLE,82,19855.0,7577.0,7598.0,7619.0,7834.0,100.554,103.106,-2.552,48,875.0,363.0,380.0,338.0,369.0,93.113,97.105,-3.992,82,18980.0,7214.0,7218.0,7281.0,7465.0,100.929,103.422,-2.493,-1.499,-1.441,4.407,4.791
2003-04,2003,1610612742,DAL,82,19805.0,7814.0,7802.0,8626.0,8262.0,110.392,105.896,4.496,40,673.0,302.0,305.0,289.0,337.0,95.695,110.492,-14.796,82,19132.0,7512.0,7497.0,8337.0,7925.0,110.982,105.709,5.273,-20.07,-19.292,3.398,3.865
2003-04,2003,1610612743,DEN,82,19730.0,7786.0,7775.0,7972.0,7884.0,102.389,101.402,0.987,39,650.0,301.0,298.0,311.0,267.0,103.322,89.597,13.725,82,19080.0,7485.0,7477.0,7661.0,7617.0,102.351,101.872,0.479,13.246,12.738,3.294,3.866
