season,phase,game_id,home_team,road_team,source_consistent_mismatch,parser_diff_stats,source_consistent_diff_stats,output_file
2011-12,playoffs,0041100167,LAL,DEN,False,ftm,,/Users/robschoen/Dropbox/CC/GLA/data/pbp/processed/game_states/playoffs/2011-12/2011-12_LAL_DEN_0041100167.json
2011-12,regular,0021100089,MIN,MEM,False,ftm,,/Users/robschoen/Dropbox/CC/GLA/data/pbp/processed/game_states/regular/2011-12/2011-12_MIN_MEM_0021100089.json
2011-12,regular,0021100211,SAC,IND,False,ftm,,/Users/robschoen/Dropbox/CC/GLA/data/pbp/processed/game_states/regular/2011-12/2011-12_SAC_IND_0021100211.json
2011-12,regular,0021100495,MIN,UTA,False,ftm,,/Users/robschoen/Dropbox/CC/GLA/data/pbp/processed/game_states/regular/2011-12/2011-12_MIN_UTA_0021100495.json
2011-12,regular,0021100558,MIL,PHI,False,ftm,,/Users/robschoen/Dropbox/CC/GLA/data/pbp/processed/game_states/regular/2011-12/2011-12_MIL_PHI_0021100558.json
2011-12,regular,0021100601,PHX,MEM,False,ftm,,/Users/robschoen/Dropbox/CC/GLA/data/pbp/processed/game_states/regular/2011-12/2011-12_PHX_MEM_0021100601.json
2011-12,regular,0021100660,DEN,BOS,False,ftm,,/Users/robschoen/Dropbox/CC/GLA/data/pbp/processed/game_states/regular/2011-12/2011-12_DEN_BOS_0021100660.json
2011-12,regular,0021100664,MEM,WAS,False,ftm,,/Users/robschoen/Dropbox/CC/GLA/data/pbp/processed/game_states/regular/2011-12/2011-12_MEM_WAS_0021100664.json
2011-12,regular,0021100772,DET,CHA,False,"fta,ftm",,/Users/robschoen/Dropbox/CC/GLA/data/pbp/processed/game_states/regular/2011-12/2011-12_DET_CHA_0021100772.json
2011-12,regular,0021100891,MIL,IND,False,ftm,,/Users/robschoen/Dropbox/CC/GLA/data/pbp/processed/game_states/regular/2011-12/2011-12_MIL_IND_0021100891.json
2011-12,regular,0021100911,LAC,OKC,False,ftm,,/Users/robschoen/Dropbox/CC/GLA/data/pbp/processed/game_states/regular/2011-12/2011-12_LAC_OKC_0021100911.json
2011-12,regular,0021100959,LAC,NOH,False,ftm,,/Users/robschoen/Dropbox/CC/GLA/data/pbp/processed/game_states/regular/2011-12/2011-12_LAC_NOH_0021100959.json
2011-12,regular,0021100987,MIN,DEN,False,ftm,,/Users/robschoen/Dropbox/CC/GLA/data/pbp/processed/game_states/regular/2011-12/2011-12_MIN_DEN_0021100987.json
2012-13,playoffs,0041200215,NYK,IND,False,ftm,,/Users/robschoen/Dropbox/CC/GLA/data/pbp/processed/game_states/playoffs/2012-13/2012-13_NYK_IND_0041200215.json
2012-13,regular,0021200086,MIL,BOS,False,ftm,,/Users/robschoen/Dropbox/CC/GLA/data/pbp/processed/game_states/regular/2012-13/2012-13_MIL_BOS_0021200086.json
2012-13,regular,0021200217,NOH,UTA,False,ftm,,/Users/robschoen/Dropbox/CC/GLA/data/pbp/processed/game_states/regular/2012-13/2012-13_NOH_UTA_0021200217.json
2012-13,regular,0021200251,PHI,MIN,False,ftm,,/Users/robschoen/Dropbox/CC/GLA/data/pbp/processed/game_states/regular/2012-13/2012-13_PHI_MIN_0021200251.json
2012-13,regular,0021200606,NOH,SAC,False,ftm,,/Users/robschoen/Dropbox/CC/GLA/data/pbp/processed/game_states/regular/2012-13/2012-13_NOH_SAC_0021200606.json
2012-13,regular,0021200861,IND,LAC,False,ftm,,/Users/robschoen/Dropbox/CC/GLA/data/pbp/processed/game_states/regular/2012-13/2012-13_IND_LAC_0021200861.json
2012-13,regular,0021200867,BOS,GSW,False,ftm,,/Users/robschoen/Dropbox/CC/GLA/data/pbp/processed/game_states/regular/2012-13/2012-13_BOS_GSW_0021200867.json
2012-13,regular,0021201053,GSW,LAL,False,ftm,,/Users/robschoen/Dropbox/CC/GLA/data/pbp/processed/game_states/regular/2012-13/2012-13_GSW_LAL_0021201053.json
2012-13,regular,0021201184,HOU,MEM,False,ftm,,/Users/robschoen/Dropbox/CC/GLA/data/pbp/processed/game_states/regular/2012-13/2012-13_HOU_MEM_0021201184.json
2013-14,regular,0021300031,SAC,LAC,False,ftm,,/Users/robschoen/Dropbox/CC/GLA/data/pbp/processed/game_states/regular/2013-14/2013-14_SAC_LAC_0021300031.json
2013-14,regular,0021300107,MIA,MIL,False,ftm,,/Users/robschoen/Dropbox/CC/GLA/data/pbp/processed/game_states/regular/2013-14/2013-14_MIA_MIL_0021300107.json
2013-14,regular,0021300215,CHA,IND,False,ftm,,/Users/robschoen/Dropbox/CC/GLA/data/pbp/processed/game_states/regular/2013-14/2013-14_CHA_IND_0021300215.json
2013-14,regular,0021300225,DAL,GSW,False,ftm,,/Users/robschoen/Dropbox/CC/GLA/data/pbp/processed/game_states/regular/2013-14/2013-14_DAL_GSW_0021300225.json
2013-14,regular,0021300251,SAC,GSW,False,ftm,,/Users/robschoen/Dropbox/CC/GLA/data/pbp/processed/game_states/regular/2013-14/2013-14_SAC_GSW_0021300251.json
2013-14,regular,0021300368,GSW,NOP,False,ftm,,/Users/robschoen/Dropbox/CC/GLA/data/pbp/processed/game_states/regular/2013-14/2013-14_GSW_NOP_0021300368.json
2013-14,regular,0021300414,SAS,TOR,False,ftm,,/Users/robschoen/Dropbox/CC/GLA/data/pbp/processed/game_states/regular/2013-14/2013-14_SAS_TOR_0021300414.json
2013-14,regular,0021300451,SAS,SAC,False,ftm,,/Users/robschoen/Dropbox/CC/GLA/data/pbp/processed/game_states/regular/2013-14/2013-14_SAS_SAC_0021300451.json
2013-14,regular,0021300493,MIN,OKC,False,ftm,,/Users/robschoen/Dropbox/CC/GLA/data/pbp/processed/game_states/regular/2013-14/2013-14_MIN_OKC_0021300493.json
2013-14,regular,0021300541,GSW,BOS,False,ftm,,/Users/robschoen/Dropbox/CC/GLA/data/pbp/processed/game_states/regular/2013-14/2013-14_GSW_BOS_0021300541.json
2013-14,regular,0021300564,MEM,OKC,False,ftm,,/Users/robschoen/Dropbox/CC/GLA/data/pbp/processed/game_states/regular/2013-14/2013-14_MEM_OKC_0021300564.json
2013-14,regular,0021300656,NOP,ORL,False,ftm,,/Users/robschoen/Dropbox/CC/GLA/data/pbp/processed/game_states/regular/2013-14/2013-14_NOP_ORL_0021300656.json
2013-14,regular,0021300759,BKN,NOP,False,ftm,,/Users/robschoen/Dropbox/CC/GLA/data/pbp/processed/game_states/regular/2013-14/2013-14_BKN_NOP_0021300759.json
2013-14,regular,0021301057,CLE,TOR,False,ftm,,/Users/robschoen/Dropbox/CC/GLA/data/pbp/processed/game_states/regular/2013-14/2013-14_CLE_TOR_0021301057.json
2013-14,regular,0021301141,GSW,SAC,False,ftm,,/Users/robschoen/Dropbox/CC/GLA/data/pbp/processed/game_states/regular/2013-14/2013-14_GSW_SAC_0021301141.json
2013-14,regular,0021301230,DEN,GSW,False,ftm,,/Users/robschoen/Dropbox/CC/GLA/data/pbp/processed/game_states/regular/2013-14/2013-14_DEN_GSW_0021301230.json
2014-15,playoffs,0041400166,SAS,LAC,False,pf,,/Users/robschoen/Dropbox/CC/GLA/data/pbp/processed/game_states/playoffs/2014-15/2014-15_SAS_LAC_0041400166.json
2014-15,playoffs,0041400235,HOU,LAC,False,ftm,,/Users/robschoen/Dropbox/CC/GLA/data/pbp/processed/game_states/playoffs/2014-15/2014-15_HOU_LAC_0041400235.json
2014-15,regular,0021400072,ORL,MIN,False,ftm,,/Users/robschoen/Dropbox/CC/GLA/data/pbp/processed/game_states/regular/2014-15/2014-15_ORL_MIN_0021400072.json
2014-15,regular,0021400215,ATL,TOR,False,ftm,,/Users/robschoen/Dropbox/CC/GLA/data/pbp/processed/game_states/regular/2014-15/2014-15_ATL_TOR_0021400215.json
2014-15,regular,0021400615,GSW,DEN,False,ftm,,/Users/robschoen/Dropbox/CC/GLA/data/pbp/processed/game_states/regular/2014-15/2014-15_GSW_DEN_0021400615.json
2014-15,regular,0021400769,DET,MIN,False,ftm,,/Users/robschoen/Dropbox/CC/GLA/data/pbp/processed/game_states/regular/2014-15/2014-15_DET_MIN_0021400769.json
2014-15,regular,0021400814,GSW,SAS,False,ftm,,/Users/robschoen/Dropbox/CC/GLA/data/pbp/processed/game_states/regular/2014-15/2014-15_GSW_SAS_0021400814.json
2014-15,regular,0021400855,PHX,OKC,False,ftm,,/Users/robschoen/Dropbox/CC/GLA/data/pbp/processed/game_states/regular/2014-15/2014-15_PHX_OKC_0021400855.json
2014-15,regular,0021401181,HOU,SAS,False,ftm,,/Users/robschoen/Dropbox/CC/GLA/data/pbp/processed/game_states/regular/2014-15/2014-15_HOU_SAS_0021401181.json
2015-16,playoffs,0041500203,ATL,CLE,False,pf,,/Users/robschoen/Dropbox/CC/GLA/data/pbp/processed/game_states/playoffs/2015-16/2015-16_ATL_CLE_0041500203.json
2015-16,playoffs,0041500311,GSW,OKC,False,ftm,,/Users/robschoen/Dropbox/CC/GLA/data/pbp/processed/game_states/playoffs/2015-16/2015-16_GSW_OKC_0041500311.json
2015-16,regular,0021500391,CHI,DET,False,ftm,,/Users/robschoen/Dropbox/CC/GLA/data/pbp/processed/game_states/regular/2015-16/2015-16_CHI_DET_0021500391.json
2015-16,regular,0021500470,HOU,ATL,False,pf,,/Users/robschoen/Dropbox/CC/GLA/data/pbp/processed/game_states/regular/2015-16/2015-16_HOU_ATL_0021500470.json
2015-16,regular,0021500594,OKC,MIN,False,ftm,,/Users/robschoen/Dropbox/CC/GLA/data/pbp/processed/game_states/regular/2015-16/2015-16_OKC_MIN_0021500594.json
2015-16,regular,0021500627,DEN,OKC,False,ftm,,/Users/robschoen/Dropbox/CC/GLA/data/pbp/processed/game_states/regular/2015-16/2015-16_DEN_OKC_0021500627.json
2015-16,regular,0021500761,CHA,WAS,False,ftm,,/Users/robschoen/Dropbox/CC/GLA/data/pbp/processed/game_states/regular/2015-16/2015-16_CHA_WAS_0021500761.json
2015-16,regular,0021500765,MEM,DAL,False,ftm,,/Users/robschoen/Dropbox/CC/GLA/data/pbp/processed/game_states/regular/2015-16/2015-16_MEM_DAL_0021500765.json
2015-16,regular,0021500965,BOS,HOU,False,ftm,,/Users/robschoen/Dropbox/CC/GLA/data/pbp/processed/game_states/regular/2015-16/2015-16_BOS_HOU_0021500965.json
2015-16,regular,0021501072,LAC,POR,False,pf,,/Users/robschoen/Dropbox/CC/GLA/data/pbp/processed/game_states/regular/2015-16/2015-16_LAC_POR_0021501072.json
2015-16,regular,0021501180,PHI,NYK,False,ftm,,/Users/robschoen/Dropbox/CC/GLA/data/pbp/processed/game_states/regular/2015-16/2015-16_PHI_NYK_0021501180.json
2016-17,regular,0021600026,PHI,ATL,False,ftm,,/Users/robschoen/Dropbox/CC/GLA/data/pbp/processed/game_states/regular/2016-17/2016-17_PHI_ATL_0021600026.json
2016-17,regular,0021600158,PHI,WAS,False,ftm,,/Users/robschoen/Dropbox/CC/GLA/data/pbp/processed/game_states/regular/2016-17/2016-17_PHI_WAS_0021600158.json
2016-17,regular,0021600214,ORL,PHX,False,pf,,/Users/robschoen/Dropbox/CC/GLA/data/pbp/processed/game_states/regular/2016-17/2016-17_ORL_PHX_0021600214.json
2016-17,regular,0021600344,LAL,PHX,False,ftm,,/Users/robschoen/Dropbox/CC/GLA/data/pbp/processed/game_states/regular/2016-17/2016-17_LAL_PHX_0021600344.json
2016-17,regular,0021600478,ATL,NYK,False,ftm,,/Users/robschoen/Dropbox/CC/GLA/data/pbp/processed/game_states/regular/2016-17/2016-17_ATL_NYK_0021600478.json
2016-17,regular,0021600487,MEM,OKC,False,ftm,,/Users/robschoen/Dropbox/CC/GLA/data/pbp/processed/game_states/regular/2016-17/2016-17_MEM_OKC_0021600487.json
2016-17,regular,0021600528,LAL,MEM,False,ftm,,/Users/robschoen/Dropbox/CC/GLA/data/pbp/processed/game_states/regular/2016-17/2016-17_LAL_MEM_0021600528.json
2016-17,regular,0021600770,IND,OKC,False,ftm,,/Users/robschoen/Dropbox/CC/GLA/data/pbp/processed/game_states/regular/2016-17/2016-17_IND_OKC_0021600770.json
2016-17,regular,0021600871,CLE,CHI,False,fgm,,/Users/robschoen/Dropbox/CC/GLA/data/pbp/processed/game_states/regular/2016-17/2016-17_CLE_CHI_0021600871.json
2016-17,regular,0021601215,LAL,NOP,False,ftm,,/Users/robschoen/Dropbox/CC/GLA/data/pbp/processed/game_states/regular/2016-17/2016-17_LAL_NOP_0021601215.json
2017-18,regular,0021700008,MEM,NOP,False,pf,,/Users/robschoen/Dropbox/CC/GLA/data/pbp/processed/game_states/regular/2017-18/2017-18_MEM_NOP_0021700008.json
2017-18,regular,0021700377,CHA,LAL,False,fta,,/Users/robschoen/Dropbox/CC/GLA/data/pbp/processed/game_states/regular/2017-18/2017-18_CHA_LAL_0021700377.json
2021-22,regular,0022100707,DEN,DET,False,fgm,,/Users/robschoen/Dropbox/CC/GLA/data/pbp/processed/game_states/regular/2021-22/2021-22_DEN_DET_0022100707.json
2021-22,regular,0022100924,MIL,CHA,False,fta,,/Users/robschoen/Dropbox/CC/GLA/data/pbp/processed/game_states/regular/2021-22/2021-22_MIL_CHA_0022100924.json
2023-24,regular,0022300195,TOR,MIL,False,"fta,ftm",,/Users/robschoen/Dropbox/CC/GLA/data/pbp/processed/game_states/regular/2023-24/2023-24_TOR_MIL_0022300195.json
2023-24,regular,0022301195,NOP,LAL,False,"fta,ftm",,/Users/robschoen/Dropbox/CC/GLA/data/pbp/processed/game_states/regular/2023-24/2023-24_NOP_LAL_0022301195.json
2025-26,regular,0022500029,WAS,CLE,False,"ftm,plus_minus,pts",,/Users/robschoen/Dropbox/CC/GLA/data/pbp/processed/game_states/regular/2025-26/2025-26_WAS_CLE_0022500029.json
